user_id,date,sessions,screen_time_min,country
695,2024-02-27,5,8.83,UK
525,2024-03-10,1,57.36,France
279,2024-02-22,5,22.36,France
217,2024-03-06,5,99.71,UK
867,2024-02-27,1,41.07,UK
873,2024-03-22,5,57.22,Germany
798,2024-03-27,3,54.31,France
273,2024-01-02,1,93.84,Germany
881,2024-03-16,5,60.33,Germany
62,2024-01-22,3,95.73,USA
596,2024-02-06,3,13.45,France
880,2024-01-20,4,27.03,Germany
729,2024-01-24,3,68.43,USA
342,2024-03-24,2,113.92,Germany
397,2024-03-05,1,13.6,Germany
699,2024-03-05,1,9.95,France
19,2024-03-21,1,23.0,UK
177,2024-01-01,5,78.73,UK
612,2024-01-03,5,50.88,France
396,2024-02-15,2,99.94,UK
445,2024-02-24,3,13.27,Poland
233,2024-03-15,5,27.59,UK
915,2024-03-28,3,39.5,Germany
76,2024-03-26,3,77.07,Germany
265,2024-03-04,5,83.79,USA
455,2024-02-14,5,19.28,France
796,2024-01-26,2,113.54,USA
718,2024-03-17,4,44.22,Germany
735,2024-03-05,1,87.01,Germany
384,2024-01-24,5,65.28,USA
564,2024-03-14,5,30.62,Poland
851,2024-02-04,3,102.32,UK
506,2024-01-24,4,99.1,Poland
367,2024-01-28,5,50.55,Poland
144,2024-03-20,4,72.69,Poland
885,2024-01-16,1,34.65,Poland
69,2024-02-28,3,84.33,UK
99,2024-03-21,2,40.54,France
396,2024-02-23,1,102.07,USA
25,2024-03-19,4,30.0,Poland
948,2024-01-16,4,6.7,Poland
891,2024-01-15,1,35.88,USA
469,2024-01-11,4,26.97,USA
484,2024-03-05,2,63.45,France
565,2024-03-19,2,28.43,Germany
151,2024-03-30,4,92.77,France
144,2024-03-08,4,32.76,Germany
569,2024-02-12,2,86.3,UK
39,2024-03-09,4,71.52,France
109,2024-01-13,5,118.42,UK
693,2024-01-10,3,119.99,USA
42,2024-03-15,5,105.0,France
186,2024-03-22,4,92.4,USA
935,2024-02-10,4,49.44,Poland
398,2024-02-19,3,91.63,USA
223,2024-03-27,4,115.02,Poland
634,2024-03-11,3,7.69,Germany
133,2024-02-28,2,66.86,Poland
163,2024-02-08,3,30.07,Germany
215,2024-01-03,3,69.16,Poland
733,2024-03-16,5,58.64,Poland
235,2024-01-07,4,71.21,UK
843,2024-02-18,2,68.36,UK
658,2024-01-26,1,115.41,USA
751,2024-02-02,3,68.5,UK
588,2024-02-17,1,102.32,Germany
9,2024-03-19,4,41.78,UK
74,2024-01-02,3,55.38,USA
954,2024-03-11,1,59.1,France
492,2024-02-01,5,37.05,Germany
913,2024-01-04,1,48.68,France
253,2024-01-20,5,73.83,Germany
230,2024-02-05,2,71.72,USA
519,2024-02-01,4,78.19,UK
174,2024-01-28,1,45.46,France
653,2024-03-17,3,41.32,France
168,2024-01-01,4,75.34,UK
170,2024-02-29,1,20.28,USA
393,2024-02-25,3,34.1,UK
946,2024-02-04,3,9.84,Poland
795,2024-01-30,3,13.35,Poland
634,2024-02-23,3,32.99,Poland
194,2024-02-05,1,7.25,France
517,2024-02-24,2,33.22,France
29,2024-03-29,5,80.32,USA
165,2024-03-20,5,12.03,Germany
422,2024-02-27,5,55.22,UK
339,2024-03-23,2,110.01,Germany
648,2024-03-05,3,96.0,France
496,2024-03-09,3,40.13,UK
365,2024-02-20,4,111.35,France
833,2024-01-22,5,42.91,USA
342,2024-03-28,5,13.34,UK
500,2024-02-22,3,119.32,France
657,2024-02-05,5,105.05,Poland
511,2024-03-08,3,58.58,Poland
327,2024-02-05,3,81.63,France
217,2024-02-21,3,82.19,Germany
301,2024-02-22,1,27.37,USA
132,2024-03-22,1,28.01,USA
804,2024-02-19,1,59.0,France
70,2024-03-20,1,109.83,USA
252,2024-02-10,2,6.15,UK
415,2024-01-18,4,94.99,USA
787,2024-01-22,4,11.62,Poland
445,2024-03-06,3,60.0,France
876,2024-01-21,5,78.36,UK
182,2024-02-13,1,83.98,USA
167,2024-02-16,4,11.73,Poland
91,2024-02-08,4,53.14,Germany
714,2024-01-29,1,72.14,USA
858,2024-02-23,2,12.6,Poland
531,2024-03-30,2,20.54,Poland
39,2024-03-25,4,81.32,Poland
126,2024-01-17,2,64.99,Poland
451,2024-03-20,1,23.61,Germany
173,2024-02-29,4,66.55,France
653,2024-01-31,1,109.96,Poland
754,2024-03-13,2,6.79,France
220,2024-03-18,1,78.9,Germany
638,2024-02-18,2,13.47,Germany
58,2024-01-02,2,5.74,UK
660,2024-02-17,1,22.33,UK
476,2024-01-14,2,53.63,Poland
456,2024-02-28,3,97.27,France
829,2024-02-27,1,37.41,Germany
895,2024-02-27,3,76.95,USA
361,2024-02-20,1,52.28,UK
935,2024-03-24,2,31.95,UK
1,2024-01-02,2,64.14,USA
387,2024-02-10,4,96.71,France
973,2024-03-23,4,100.74,France
348,2024-03-22,3,102.35,France
190,2024-01-16,2,43.93,Poland
505,2024-01-04,4,96.25,Poland
191,2024-01-12,2,29.4,USA
508,2024-01-29,1,89.92,Germany
369,2024-01-07,4,114.06,USA
409,2024-01-14,3,6.58,Germany
824,2024-01-12,4,55.64,USA
929,2024-01-05,2,79.49,Poland
934,2024-03-21,5,85.7,France
117,2024-02-01,5,25.25,UK
134,2024-03-14,2,116.8,USA
58,2024-02-12,1,75.76,USA
556,2024-03-21,4,23.9,UK
685,2024-03-09,5,7.36,USA
672,2024-02-14,1,95.08,France
173,2024-01-09,2,14.17,UK
829,2024-02-18,1,21.22,UK
815,2024-02-02,2,71.11,France
149,2024-01-18,4,74.4,France
80,2024-01-09,1,83.99,UK
886,2024-03-02,4,50.25,France
213,2024-02-26,1,94.0,France
203,2024-01-29,2,117.05,France
764,2024-03-18,2,36.18,UK
229,2024-01-25,1,85.85,USA
676,2024-01-15,2,111.77,Germany
227,2024-01-06,3,83.92,UK
659,2024-02-11,3,83.33,Germany
532,2024-01-29,4,30.73,France
441,2024-03-19,3,66.54,France
402,2024-01-04,3,69.69,USA
47,2024-03-22,5,85.51,France
233,2024-02-26,5,119.63,Germany
305,2024-02-18,5,8.87,UK
526,2024-02-13,5,12.5,UK
143,2024-03-20,2,13.96,USA
415,2024-03-15,4,90.44,Germany
513,2024-01-14,4,20.68,France
373,2024-01-03,3,76.58,Poland
566,2024-03-02,4,42.34,USA
886,2024-03-04,3,57.59,USA
259,2024-02-14,4,29.8,Poland
656,2024-03-22,1,104.6,UK
471,2024-02-27,1,72.41,UK
953,2024-01-20,4,113.62,UK
971,2024-02-27,2,71.08,Poland
12,2024-03-29,3,19.25,France
330,2024-02-26,4,24.65,France
736,2024-03-17,3,118.74,Germany
784,2024-03-08,5,88.44,Germany
968,2024-03-18,4,10.67,UK
358,2024-02-21,2,85.93,Poland
972,2024-02-06,5,52.4,USA
408,2024-01-08,4,40.33,France
668,2024-02-13,1,22.72,Poland
373,2024-01-05,4,101.59,Germany
8,2024-03-09,1,12.34,France
122,2024-01-31,1,38.33,France
348,2024-02-14,4,40.23,Poland
676,2024-01-09,4,23.5,Germany
90,2024-02-01,1,63.44,Poland
648,2024-02-02,3,6.35,USA
698,2024-03-07,5,39.61,France
316,2024-01-30,2,112.37,Poland
178,2024-03-16,4,40.71,Poland
540,2024-01-29,5,46.45,USA
732,2024-01-03,5,59.41,Poland
869,2024-03-30,3,69.59,France
41,2024-02-26,5,98.0,UK
740,2024-01-30,4,26.89,UK
704,2024-01-09,5,105.25,Germany
923,2024-01-26,4,92.12,USA
502,2024-01-02,4,88.1,Germany
959,2024-03-02,1,14.98,UK
145,2024-01-03,3,7.49,USA
201,2024-02-15,2,73.31,Poland
929,2024-03-08,1,104.26,Poland
724,2024-01-25,2,72.21,France
461,2024-02-20,4,29.52,UK
732,2024-01-13,1,15.41,Poland
752,2024-02-13,5,85.45,USA
925,2024-02-04,5,88.0,Poland
909,2024-02-24,2,24.84,Germany
558,2024-03-27,4,8.24,Germany
547,2024-01-09,2,51.95,Germany
253,2024-01-02,3,72.01,Germany
390,2024-03-01,5,86.19,Germany
594,2024-02-10,1,98.14,France
883,2024-02-13,1,75.21,Germany
256,2024-03-04,1,17.75,France
709,2024-01-31,5,83.5,France
815,2024-02-16,4,118.18,Poland
921,2024-01-02,5,109.14,USA
450,2024-03-22,5,105.24,Germany
10,2024-03-17,1,39.75,USA
824,2024-03-09,5,91.34,UK
798,2024-02-27,1,102.88,France
242,2024-02-13,4,83.01,UK
251,2024-03-14,3,33.81,France
877,2024-02-25,1,114.69,Germany
5,2024-02-12,2,56.84,UK
119,2024-03-29,3,19.93,Poland
801,2024-02-03,4,17.62,UK
374,2024-01-30,3,79.46,France
65,2024-03-11,1,55.34,France
146,2024-03-10,4,15.87,USA
224,2024-02-24,2,90.14,UK
239,2024-03-07,1,96.92,Poland
177,2024-01-13,1,88.42,Germany
779,2024-01-03,4,28.26,USA
853,2024-01-26,4,84.32,UK
282,2024-02-26,3,6.23,USA
63,2024-01-24,2,40.09,UK
217,2024-02-22,3,50.86,Germany
854,2024-03-10,3,101.05,Germany
827,2024-02-12,1,49.9,Poland
795,2024-02-29,4,6.3,USA
689,2024-02-27,1,45.52,Poland
461,2024-02-18,2,62.38,UK
929,2024-02-11,3,114.14,Germany
610,2024-03-16,2,113.22,Germany
105,2024-03-06,4,25.8,France
99,2024-01-11,4,26.29,France
511,2024-03-30,5,23.79,Poland
385,2024-01-18,2,95.73,USA
405,2024-03-25,1,5.69,UK
823,2024-02-21,2,19.63,Poland
518,2024-02-15,3,66.87,Germany
476,2024-02-13,4,33.47,Germany
977,2024-01-22,4,15.62,Germany
709,2024-02-22,2,46.39,UK
863,2024-02-28,2,36.53,Poland
645,2024-01-30,2,63.78,UK
870,2024-01-08,3,117.61,Germany
771,2024-02-26,3,19.3,France
437,2024-03-13,1,47.86,Poland
23,2024-01-20,2,112.18,France
997,2024-01-25,1,105.84,Poland
565,2024-01-19,5,50.34,Germany
677,2024-01-05,3,85.38,France
714,2024-03-15,4,15.1,France
458,2024-03-19,5,86.94,Poland
83,2024-03-12,4,116.88,France
145,2024-03-23,5,66.81,France
85,2024-03-27,1,62.33,Germany
78,2024-01-27,1,26.54,Poland
457,2024-02-09,3,77.89,Poland
878,2024-01-26,4,72.9,USA
1,2024-01-27,5,79.97,Poland
51,2024-03-02,2,8.0,Germany
685,2024-03-23,2,68.1,France
717,2024-02-19,3,73.42,USA
772,2024-02-11,4,28.87,France
446,2024-01-29,2,28.96,Poland
449,2024-02-08,3,36.77,UK
881,2024-02-29,3,86.85,France
488,2024-02-10,4,74.72,Poland
800,2024-02-02,2,102.26,Germany
34,2024-03-23,2,39.0,Poland
348,2024-03-23,2,109.89,USA
95,2024-01-16,1,90.53,UK
72,2024-01-23,2,50.43,UK
551,2024-01-07,5,15.96,UK
154,2024-01-26,1,34.55,Germany
250,2024-01-12,1,115.03,UK
674,2024-03-12,1,40.69,France
438,2024-01-05,1,42.94,Germany
118,2024-03-09,3,26.8,Poland
771,2024-02-18,5,97.79,USA
891,2024-01-26,4,36.7,Germany
306,2024-01-05,2,42.98,USA
268,2024-01-22,1,52.65,Germany
961,2024-03-19,4,54.88,Poland
54,2024-01-13,3,52.3,USA
236,2024-01-28,4,62.93,Germany
389,2024-02-02,1,98.67,USA
990,2024-01-23,5,99.22,UK
734,2024-01-18,4,96.81,UK
763,2024-01-30,1,16.63,UK
825,2024-01-26,1,96.96,France
401,2024-01-16,2,18.83,UK
624,2024-03-17,2,19.34,UK
767,2024-02-08,5,114.0,Poland
303,2024-02-02,2,99.23,USA
919,2024-01-26,5,68.53,USA
207,2024-02-17,3,105.62,UK
229,2024-03-05,3,118.78,USA
853,2024-02-07,2,75.22,Germany
910,2024-01-02,3,75.48,UK
578,2024-01-06,4,91.76,UK
75,2024-02-15,4,31.7,France
435,2024-02-19,4,24.22,Germany
103,2024-02-07,3,92.35,UK
422,2024-03-28,4,44.66,UK
704,2024-01-18,5,20.53,USA
764,2024-01-27,1,41.21,UK
738,2024-02-10,2,46.24,UK
806,2024-03-12,5,116.0,UK
306,2024-03-14,4,85.27,UK
98,2024-01-17,1,66.05,France
850,2024-03-02,2,116.42,Germany
798,2024-01-29,5,108.86,France
335,2024-02-27,2,63.88,USA
859,2024-03-10,3,109.15,Poland
435,2024-03-18,4,51.5,UK
447,2024-01-22,5,31.5,USA
994,2024-01-06,5,31.76,Poland
308,2024-01-26,1,81.17,UK
249,2024-02-08,1,62.62,UK
166,2024-01-12,1,80.78,Poland
481,2024-01-14,2,83.9,France
984,2024-01-22,4,7.57,Poland
335,2024-02-20,2,11.21,Poland
542,2024-01-23,4,66.26,Germany
759,2024-02-17,5,26.97,UK
106,2024-03-11,2,77.74,UK
563,2024-02-19,2,68.5,France
81,2024-03-29,2,72.36,France
133,2024-01-13,3,39.78,Germany
797,2024-03-25,4,78.58,Germany
900,2024-01-10,4,100.39,Germany
138,2024-02-24,2,119.78,France
184,2024-01-09,3,101.42,Poland
401,2024-03-19,2,69.11,UK
330,2024-02-21,4,27.24,UK
785,2024-01-02,5,83.37,USA
508,2024-01-25,3,112.83,France
852,2024-01-13,3,29.36,France
984,2024-02-20,2,34.44,Germany
69,2024-02-27,5,22.14,USA
546,2024-02-03,4,89.72,USA
774,2024-02-04,1,51.75,France
53,2024-01-03,4,12.21,Germany
450,2024-02-28,4,105.62,UK
205,2024-03-10,5,69.13,Germany
126,2024-02-17,3,43.08,UK
747,2024-03-04,4,44.56,France
43,2024-01-19,3,38.38,Germany
752,2024-03-07,5,57.38,USA
971,2024-03-22,5,43.76,Poland
883,2024-03-13,2,68.01,USA
111,2024-03-16,1,93.95,UK
761,2024-01-05,5,82.56,France
663,2024-03-07,5,38.86,Germany
183,2024-01-11,3,65.81,France
848,2024-03-08,5,101.61,France
95,2024-03-09,4,12.84,UK
971,2024-01-01,2,14.0,France
374,2024-03-03,2,68.96,Germany
912,2024-01-29,4,78.5,USA
520,2024-03-22,5,29.31,France
900,2024-01-12,1,90.7,Germany
360,2024-03-17,5,79.32,Germany
900,2024-02-10,2,111.18,UK
696,2024-01-02,1,24.43,France
281,2024-02-06,3,91.41,UK
195,2024-02-14,3,14.62,USA
864,2024-03-20,5,70.01,USA
195,2024-02-17,5,68.47,Germany
667,2024-01-24,1,49.66,France
93,2024-01-22,1,102.13,Germany
672,2024-01-11,5,5.5,France
946,2024-02-27,2,64.82,UK
61,2024-02-15,3,29.97,USA
634,2024-01-29,1,90.5,USA
51,2024-02-04,2,9.95,UK
403,2024-01-15,5,100.63,Poland
789,2024-02-29,4,101.38,Poland
5,2024-02-11,1,100.78,Poland
466,2024-02-12,4,22.55,France
604,2024-03-20,2,77.5,UK
682,2024-03-14,3,6.65,France
829,2024-02-18,2,102.52,France
534,2024-03-04,3,88.14,UK
405,2024-02-01,2,66.08,France
838,2024-03-04,1,89.02,UK
513,2024-01-02,1,15.85,Poland
645,2024-01-24,4,65.8,Poland
233,2024-03-27,2,38.5,France
524,2024-03-06,2,116.85,USA
346,2024-02-07,4,103.57,UK
46,2024-01-31,5,89.33,Germany
546,2024-01-26,2,112.38,Germany
945,2024-01-29,2,44.89,France
78,2024-03-07,2,108.6,USA
730,2024-03-18,5,42.4,UK
813,2024-01-25,1,89.27,Poland
923,2024-02-17,4,89.69,France
73,2024-03-05,5,7.11,UK
794,2024-02-22,3,46.52,UK
249,2024-03-07,3,7.23,UK
47,2024-03-30,5,119.67,USA
121,2024-01-18,5,19.05,UK
214,2024-01-09,1,67.42,USA
239,2024-02-07,3,95.91,USA
56,2024-03-27,4,28.15,UK
350,2024-01-21,2,60.78,Poland
107,2024-03-05,2,74.85,UK
831,2024-01-21,1,23.42,Poland
48,2024-01-27,1,94.53,France
573,2024-03-10,3,39.42,Germany
337,2024-02-13,4,29.27,France
26,2024-01-28,4,69.2,USA
804,2024-02-14,5,52.19,France
257,2024-01-17,1,110.83,Germany
8,2024-02-09,2,106.21,Germany
625,2024-01-03,2,60.59,Poland
867,2024-03-16,3,46.32,France
253,2024-03-16,2,42.43,USA
692,2024-03-06,4,35.77,USA
719,2024-02-15,4,67.62,Poland
303,2024-03-26,1,97.57,Poland
639,2024-03-27,3,40.74,France
56,2024-01-30,2,26.86,Poland
726,2024-03-09,1,59.68,Germany
526,2024-01-09,5,12.94,USA
474,2024-03-25,5,85.65,Germany
28,2024-01-11,2,64.61,UK
983,2024-03-09,2,62.08,Germany
78,2024-03-06,2,39.55,USA
216,2024-03-28,4,109.04,UK
386,2024-01-31,2,15.41,France
365,2024-02-02,5,105.03,UK
666,2024-02-08,2,48.32,Poland
526,2024-02-15,3,106.27,USA
699,2024-02-06,5,88.81,Poland
312,2024-02-29,3,16.98,Germany
883,2024-01-31,5,100.63,France
7,2024-01-11,1,83.45,USA
3,2024-03-27,5,8.71,France
623,2024-01-02,5,20.38,USA
919,2024-01-27,3,78.1,Poland
750,2024-01-02,3,81.2,Germany
363,2024-01-21,5,90.86,UK
751,2024-02-27,5,87.83,France
508,2024-01-05,4,80.84,USA
274,2024-02-21,1,93.12,USA
506,2024-02-14,1,71.13,France
806,2024-03-25,2,34.99,UK
739,2024-01-20,5,109.92,Germany
883,2024-03-01,5,7.09,USA
15,2024-02-07,5,47.15,USA
192,2024-01-20,5,88.82,France
985,2024-01-25,1,54.12,France
631,2024-01-02,3,7.86,USA
485,2024-02-01,4,12.59,USA
28,2024-01-26,3,79.59,USA
714,2024-03-10,3,115.96,Poland
39,2024-02-10,1,68.46,USA
953,2024-03-07,4,63.28,Germany
273,2024-01-01,5,41.61,Germany
231,2024-02-20,1,34.52,UK
86,2024-01-05,1,7.41,France
474,2024-01-13,4,36.39,UK
126,2024-01-19,2,56.65,USA
812,2024-01-12,1,27.76,France
537,2024-02-17,3,15.05,USA
145,2024-01-25,3,87.54,France
525,2024-02-26,5,107.88,Poland
212,2024-02-04,1,112.73,Poland
25,2024-03-16,5,76.07,Poland
580,2024-01-05,1,11.07,UK
394,2024-01-22,4,90.2,France
67,2024-03-17,1,17.66,UK
233,2024-02-26,2,82.02,France
109,2024-02-16,3,94.63,USA
146,2024-02-23,4,88.47,Poland
111,2024-01-03,3,114.47,Poland
228,2024-02-22,5,89.89,France
111,2024-03-24,4,84.72,UK
470,2024-01-31,2,35.1,UK
34,2024-03-09,3,111.35,Germany
623,2024-03-28,1,25.65,Poland
776,2024-02-02,1,109.06,Poland
936,2024-03-12,1,40.96,UK
369,2024-03-28,4,19.97,Poland
748,2024-02-19,2,100.07,UK
595,2024-03-24,2,5.29,Germany
554,2024-01-16,2,100.69,France
425,2024-03-16,3,35.17,France
613,2024-03-17,4,106.74,Germany
518,2024-02-08,1,84.52,Poland
692,2024-03-29,3,81.61,USA
282,2024-02-15,2,47.01,Poland
320,2024-03-28,1,11.83,UK
738,2024-02-16,4,100.46,USA
443,2024-02-13,5,24.65,Germany
952,2024-01-09,2,47.81,France
315,2024-03-27,2,74.04,France
877,2024-02-19,2,60.46,Poland
966,2024-03-17,2,27.85,France
741,2024-02-29,1,21.17,Poland
377,2024-01-15,4,19.17,UK
289,2024-02-05,3,104.25,UK
437,2024-03-03,1,8.63,Germany
662,2024-03-09,4,117.36,UK
277,2024-03-26,3,27.83,Poland
710,2024-03-20,2,17.69,France
582,2024-02-10,4,71.35,UK
503,2024-03-14,2,14.2,UK
624,2024-01-24,4,74.28,Poland
516,2024-03-22,5,102.82,UK
350,2024-02-18,2,10.51,France
843,2024-01-18,2,96.98,France
446,2024-01-07,2,50.36,France
830,2024-01-04,1,23.34,France
350,2024-03-30,3,25.25,USA
607,2024-03-09,2,110.66,France
664,2024-02-29,2,17.72,USA
823,2024-02-24,1,104.68,France
137,2024-01-16,1,67.59,France
759,2024-03-30,5,9.49,Poland
899,2024-03-22,4,58.41,France
243,2024-01-29,2,99.01,UK
543,2024-01-23,4,88.51,France
40,2024-01-14,1,61.21,Germany
229,2024-03-19,1,103.91,Poland
548,2024-02-18,5,18.84,Poland
920,2024-02-02,3,109.64,France
223,2024-01-25,1,102.34,Germany
6,2024-01-21,2,86.45,France
322,2024-01-17,5,99.06,UK
468,2024-01-23,3,67.54,Poland
732,2024-02-26,5,82.64,Poland
75,2024-03-21,1,69.47,Germany
4,2024-02-27,3,45.87,USA
847,2024-01-14,4,70.42,Germany
646,2024-01-20,3,34.61,UK
118,2024-01-30,2,55.63,Germany
881,2024-01-19,4,37.29,USA
606,2024-02-22,4,19.13,UK
504,2024-02-25,2,42.01,UK
998,2024-03-17,4,102.98,USA
947,2024-03-22,1,48.82,France
574,2024-01-23,3,91.02,Germany
441,2024-03-02,3,25.15,UK
194,2024-02-02,2,53.81,Germany
847,2024-01-18,1,18.21,USA
715,2024-03-13,4,20.94,Poland
392,2024-02-02,3,76.01,USA
26,2024-02-01,3,74.86,Germany
435,2024-03-01,3,29.54,UK
173,2024-02-23,3,59.56,Germany
300,2024-01-17,5,104.28,Poland
645,2024-01-19,2,25.03,UK
326,2024-03-10,4,7.21,Poland
410,2024-02-03,4,79.98,France
118,2024-03-24,2,11.15,USA
836,2024-01-25,1,117.69,France
787,2024-03-08,2,75.11,Germany
724,2024-03-14,3,59.1,France
225,2024-03-14,3,54.45,USA
532,2024-03-28,2,70.9,UK
113,2024-03-25,2,15.42,Poland
140,2024-01-11,4,111.95,UK
559,2024-01-16,4,76.95,France
1,2024-03-30,5,26.16,Germany
90,2024-03-01,5,69.7,France
654,2024-03-20,3,20.32,USA
320,2024-01-07,5,7.02,USA
550,2024-01-16,5,77.51,Germany
805,2024-01-16,1,79.58,UK
894,2024-02-09,2,72.13,USA
139,2024-01-12,4,26.1,USA
511,2024-02-04,5,74.39,Germany
868,2024-01-21,4,11.5,UK
845,2024-02-19,5,75.06,France
259,2024-02-12,5,68.71,Poland
673,2024-01-17,3,80.35,Germany
902,2024-02-01,1,107.98,UK
690,2024-02-10,2,102.79,Poland
10,2024-01-06,2,117.78,Germany
261,2024-03-28,3,117.27,France
919,2024-01-27,3,93.82,France
650,2024-01-20,2,114.99,UK
172,2024-01-25,2,104.74,UK
898,2024-03-06,1,88.67,France
13,2024-01-09,5,13.67,France
168,2024-02-22,1,10.64,Germany
642,2024-03-01,2,101.32,UK
596,2024-02-07,5,61.31,Poland
321,2024-01-03,2,98.68,France
319,2024-03-24,1,40.99,Poland
613,2024-03-10,1,50.73,UK
329,2024-02-24,1,85.52,UK
785,2024-01-01,5,110.26,USA
777,2024-03-10,4,15.09,France
971,2024-02-14,4,104.07,UK
911,2024-02-16,2,96.2,UK
920,2024-03-19,5,41.29,France
550,2024-01-26,3,45.85,USA
419,2024-01-14,4,10.34,USA
606,2024-02-23,5,6.81,USA
95,2024-03-11,5,59.86,USA
817,2024-02-15,4,15.99,Germany
581,2024-01-31,5,27.31,France
318,2024-03-28,5,102.38,France
956,2024-02-28,4,70.67,France
236,2024-01-29,1,77.87,USA
946,2024-01-17,2,26.56,USA
334,2024-01-14,3,100.3,UK
885,2024-02-05,2,104.82,Germany
376,2024-02-27,1,65.18,France
459,2024-01-24,1,109.94,Germany
137,2024-03-03,5,102.16,France
930,2024-01-25,2,89.1,USA
588,2024-02-28,1,89.42,USA
995,2024-02-01,2,17.12,France
547,2024-03-22,1,36.15,Poland
513,2024-01-18,3,12.69,USA
296,2024-02-06,1,6.0,UK
320,2024-01-26,2,23.21,USA
918,2024-01-09,5,106.26,UK
572,2024-03-04,2,32.59,Germany
832,2024-03-12,4,116.57,USA
349,2024-01-20,2,73.69,USA
840,2024-02-23,3,32.28,Germany
779,2024-03-26,3,62.17,UK
873,2024-03-23,3,30.2,Poland
229,2024-01-30,1,118.16,UK
270,2024-02-22,3,102.44,France
828,2024-03-03,2,8.02,France
798,2024-01-11,5,113.99,France
291,2024-01-31,3,87.92,Germany
725,2024-02-18,2,14.47,UK
165,2024-03-27,1,82.12,USA
5,2024-01-19,1,79.4,France
851,2024-01-12,5,30.16,UK
379,2024-01-15,5,92.22,USA
78,2024-01-31,2,15.01,UK
410,2024-02-12,5,61.29,Germany
574,2024-02-06,5,6.14,France
132,2024-03-19,1,116.4,Poland
601,2024-01-29,2,91.43,France
749,2024-01-26,5,23.27,France
42,2024-01-02,2,44.29,Germany
89,2024-03-24,3,23.46,USA
402,2024-01-15,1,93.16,France
296,2024-01-04,1,11.77,USA
840,2024-03-26,1,101.65,USA
295,2024-02-19,4,113.35,Germany
616,2024-02-07,2,82.81,France
526,2024-01-23,3,29.49,Germany
800,2024-02-28,5,46.41,Germany
691,2024-03-30,3,59.88,Poland
637,2024-03-15,2,74.53,Germany
422,2024-01-28,1,81.9,Poland
865,2024-03-06,4,68.73,USA
23,2024-01-08,2,45.4,USA
575,2024-01-29,2,107.46,UK
143,2024-01-11,5,14.36,UK
993,2024-01-18,3,58.62,USA
665,2024-02-24,3,94.19,France
145,2024-02-19,5,12.0,UK
225,2024-01-14,4,86.11,Germany
503,2024-03-14,1,99.27,UK
962,2024-01-09,1,81.0,USA
974,2024-01-11,4,6.49,France
821,2024-03-03,5,25.72,USA
616,2024-03-16,2,44.34,France
104,2024-03-07,3,31.87,UK
947,2024-02-22,2,115.7,Germany
39,2024-02-08,3,79.93,Germany
947,2024-03-18,2,39.15,USA
198,2024-02-25,5,111.92,France
646,2024-01-28,5,90.17,UK
579,2024-03-15,4,37.73,France
391,2024-02-08,2,48.57,France
179,2024-01-25,2,27.93,France
968,2024-01-21,4,116.67,UK
554,2024-01-10,4,64.49,France
448,2024-02-12,5,108.05,Germany
500,2024-01-15,5,44.85,USA
15,2024-03-23,2,104.0,Poland
623,2024-02-17,5,11.2,France
669,2024-03-26,5,117.94,Germany
289,2024-01-21,2,109.88,Germany
478,2024-02-29,4,46.77,USA
231,2024-02-19,2,94.09,USA
923,2024-01-23,1,91.51,Poland
420,2024-01-13,2,108.64,Poland
157,2024-03-09,1,40.33,Poland
550,2024-01-04,2,58.53,UK
441,2024-03-18,1,104.47,UK
97,2024-03-12,1,94.54,Germany
997,2024-01-09,2,50.25,USA
411,2024-02-04,5,102.26,France
951,2024-01-21,3,10.4,USA
289,2024-02-27,5,94.94,UK
254,2024-01-18,1,28.78,Germany
196,2024-03-12,2,37.9,France
598,2024-03-21,2,61.72,Poland
834,2024-02-12,2,56.72,Poland
522,2024-01-06,2,64.87,UK
517,2024-03-26,3,67.65,Germany
635,2024-03-18,4,43.13,USA
842,2024-03-07,1,25.15,UK
865,2024-01-12,3,93.38,USA
118,2024-01-12,5,51.0,France
806,2024-03-06,4,63.17,USA
909,2024-01-02,4,79.14,France
159,2024-01-15,2,109.61,Germany
815,2024-01-23,3,86.37,UK
228,2024-01-29,5,10.23,USA
877,2024-03-21,2,101.43,Germany
216,2024-01-07,2,118.78,Germany
948,2024-01-28,1,59.34,USA
696,2024-01-14,4,116.5,Poland
15,2024-02-13,5,67.94,Poland
157,2024-01-30,4,57.86,France
648,2024-03-21,3,43.11,Germany
261,2024-02-01,1,80.62,UK
157,2024-03-10,2,31.43,UK
47,2024-03-28,1,17.07,Germany
324,2024-01-06,2,8.13,Poland
844,2024-01-27,1,38.62,Germany
685,2024-03-22,2,50.51,France
